instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_name
8524.0,1.0,0.0,12.0,21.0,0.0,1.0,0.0,1.0,0.26,0.303,0.7,0.0,10.0,39.0,49.0,Winter
8525.0,1.0,0.0,12.0,22.0,0.0,1.0,0.0,1.0,0.26,0.303,0.7,0.0,5.0,22.0,27.0,Winter
8526.0,1.0,0.0,12.0,23.0,0.0,1.0,0.0,1.0,0.26,0.2727,0.7,0.1045,4.0,25.0,29.0,Winter
8527.0,1.0,0.0,12.0,0.0,0.0,2.0,1.0,1.0,0.26,0.2576,0.7,0.1642,3.0,9.0,12.0,Winter
8528.0,1.0,0.0,12.0,1.0,0.0,2.0,1.0,1.0,0.26,0.2727,0.7,0.1343,0.0,6.0,6.0,Winter
8529.0,1.0,0.0,12.0,2.0,0.0,2.0,1.0,1.0,0.26,0.2727,0.7,0.1343,2.0,2.0,4.0,Winter
8530.0,1.0,0.0,12.0,3.0,0.0,2.0,1.0,2.0,0.3,0.2879,0.61,0.2239,0.0,3.0,3.0,Winter
8531.0,1.0,0.0,12.0,4.0,0.0,2.0,1.0,2.0,0.3,0.2879,0.65,0.2239,0.0,3.0,3.0,Winter
8532.0,1.0,0.0,12.0,5.0,0.0,2.0,1.0,2.0,0.3,0.2727,0.64,0.2836,0.0,8.0,8.0,Winter
8533.0,1.0,0.0,12.0,6.0,0.0,2.0,1.0,2.0,0.3,0.2727,0.61,0.2985,0.0,35.0,35.0,Winter
8534.0,1.0,0.0,12.0,7.0,0.0,2.0,1.0,2.0,0.3,0.2879,0.65,0.2836,1.0,79.0,80.0,Winter
8535.0,1.0,0.0,12.0,8.0,0.0,2.0,1.0,2.0,0.3,0.303,0.65,0.1642,9.0,155.0,164.0,Winter
8536.0,1.0,0.0,12.0,9.0,0.0,2.0,1.0,3.0,0.32,0.3333,0.66,0.1045,19.0,85.0,104.0,Winter
8537.0,1.0,0.0,12.0,10.0,0.0,2.0,1.0,2.0,0.32,0.3333,0.66,0.0896,13.0,47.0,60.0,Winter
8538.0,1.0,0.0,12.0,11.0,0.0,2.0,1.0,3.0,0.32,0.3333,0.66,0.1045,6.0,24.0,30.0,Winter
8539.0,1.0,0.0,12.0,12.0,0.0,2.0,1.0,3.0,0.3,0.3182,0.81,0.0896,8.0,16.0,24.0,Winter
8540.0,1.0,0.0,12.0,13.0,0.0,2.0,1.0,3.0,0.3,0.303,0.87,0.1343,1.0,19.0,20.0,Winter
8541.0,1.0,0.0,12.0,14.0,0.0,2.0,1.0,3.0,0.42,0.4242,0.82,0.3881,0.0,14.0,14.0,Winter
8542.0,1.0,0.0,12.0,15.0,0.0,2.0,1.0,3.0,0.42,0.4242,0.82,0.3881,2.0,17.0,19.0,Winter
8543.0,1.0,0.0,12.0,16.0,0.0,2.0,1.0,3.0,0.44,0.4394,0.88,0.3284,2.0,44.0,46.0,Winter
8544.0,1.0,0.0,12.0,17.0,0.0,2.0,1.0,3.0,0.4,0.4091,0.87,0.1343,6.0,109.0,115.0,Winter
8545.0,1.0,0.0,12.0,18.0,0.0,2.0,1.0,1.0,0.38,0.3939,0.87,0.2836,9.0,126.0,135.0,Winter
8546.0,1.0,0.0,12.0,19.0,0.0,2.0,1.0,1.0,0.34,0.3333,0.87,0.1642,3.0,87.0,90.0,Winter
8547.0,1.0,0.0,12.0,20.0,0.0,2.0,1.0,1.0,0.32,0.3333,0.93,0.0896,3.0,66.0,69.0,Winter
8548.0,1.0,0.0,12.0,21.0,0.0,2.0,1.0,1.0,0.32,0.3333,0.87,0.0896,11.0,52.0,63.0,Winter
8549.0,1.0,0.0,12.0,22.0,0.0,2.0,1.0,1.0,0.32,0.3333,0.87,0.0896,3.0,29.0,32.0,Winter
8550.0,1.0,0.0,12.0,23.0,0.0,2.0,1.0,1.0,0.3,0.303,0.93,0.1343,2.0,24.0,26.0,Winter
8551.0,1.0,0.0,12.0,0.0,0.0,3.0,1.0,1.0,0.32,0.3182,0.87,0.1642,0.0,10.0,10.0,Winter
8552.0,1.0,0.0,12.0,1.0,0.0,3.0,1.0,1.0,0.32,0.3182,0.76,0.1642,0.0,12.0,12.0,Winter
8553.0,1.0,0.0,12.0,2.0,0.0,3.0,1.0,1.0,0.32,0.303,0.61,0.2537,0.0,7.0,7.0,Winter
8554.0,1.0,0.0,12.0,3.0,0.0,3.0,1.0,1.0,0.32,0.303,0.61,0.2537,0.0,4.0,4.0,Winter
8555.0,1.0,0.0,12.0,5.0,0.0,3.0,1.0,1.0,0.32,0.2879,0.57,0.3582,0.0,9.0,9.0,Winter
8556.0,1.0,0.0,12.0,6.0,0.0,3.0,1.0,1.0,0.32,0.303,0.57,0.2537,1.0,42.0,43.0,Winter
8557.0,1.0,0.0,12.0,7.0,0.0,3.0,1.0,1.0,0.32,0.303,0.57,0.2537,4.0,106.0,110.0,Winter
8558.0,1.0,0.0,12.0,8.0,0.0,3.0,1.0,1.0,0.32,0.2879,0.57,0.3582,11.0,206.0,217.0,Winter
8559.0,1.0,0.0,12.0,9.0,0.0,3.0,1.0,1.0,0.32,0.303,0.57,0.3284,18.0,171.0,189.0,Winter
8560.0,1.0,0.0,12.0,10.0,0.0,3.0,1.0,1.0,0.34,0.3182,0.57,0.2239,12.0,84.0,96.0,Winter
8561.0,1.0,0.0,12.0,11.0,0.0,3.0,1.0,1.0,0.36,0.3333,0.46,0.3582,18.0,93.0,111.0,Winter
8562.0,1.0,0.0,12.0,12.0,0.0,3.0,1.0,1.0,0.34,0.2879,0.46,0.4775,32.0,108.0,140.0,Winter
8563.0,1.0,0.0,12.0,13.0,0.0,3.0,1.0,1.0,0.34,0.2879,0.39,0.4627,24.0,135.0,159.0,Winter
8564.0,1.0,0.0,12.0,14.0,0.0,3.0,1.0,1.0,0.32,0.2879,0.39,0.3881,24.0,96.0,120.0,Winter
8565.0,1.0,0.0,12.0,15.0,0.0,3.0,1.0,1.0,0.32,0.2879,0.36,0.4179,16.0,101.0,117.0,Winter
8566.0,1.0,0.0,12.0,16.0,0.0,3.0,1.0,1.0,0.3,0.2727,0.36,0.4179,23.0,144.0,167.0,Winter
8567.0,1.0,0.0,12.0,17.0,0.0,3.0,1.0,1.0,0.28,0.2727,0.38,0.2537,25.0,225.0,250.0,Winter
8568.0,1.0,0.0,12.0,18.0,0.0,3.0,1.0,1.0,0.26,0.2273,0.38,0.3284,10.0,159.0,169.0,Winter
8569.0,1.0,0.0,12.0,19.0,0.0,3.0,1.0,1.0,0.24,0.2273,0.41,0.2537,16.0,135.0,151.0,Winter
8570.0,1.0,0.0,12.0,20.0,0.0,3.0,1.0,1.0,0.24,0.2273,0.41,0.2239,9.0,70.0,79.0,Winter
8571.0,1.0,0.0,12.0,21.0,0.0,3.0,1.0,1.0,0.22,0.2273,0.44,0.1343,7.0,63.0,70.0,Winter
8572.0,1.0,0.0,12.0,22.0,0.0,3.0,1.0,1.0,0.22,0.2424,0.44,0.1045,2.0,31.0,33.0,Winter
8573.0,1.0,0.0,12.0,23.0,0.0,3.0,1.0,1.0,0.22,0.2121,0.44,0.2537,3.0,36.0,39.0,Winter
8574.0,1.0,0.0,12.0,0.0,0.0,4.0,1.0,2.0,0.22,0.2273,0.47,0.194,4.0,24.0,28.0,Winter
8575.0,1.0,0.0,12.0,1.0,0.0,4.0,1.0,1.0,0.22,0.2121,0.47,0.2239,0.0,15.0,15.0,Winter
8576.0,1.0,0.0,12.0,2.0,0.0,4.0,1.0,1.0,0.2,0.2273,0.51,0.1045,0.0,3.0,3.0,Winter
8577.0,1.0,0.0,12.0,3.0,0.0,4.0,1.0,1.0,0.2,0.197,0.55,0.194,0.0,2.0,2.0,Winter
8578.0,1.0,0.0,12.0,4.0,0.0,4.0,1.0,1.0,0.2,0.2121,0.55,0.1642,1.0,2.0,3.0,Winter
8579.0,1.0,0.0,12.0,5.0,0.0,4.0,1.0,1.0,0.2,0.2273,0.55,0.1045,0.0,10.0,10.0,Winter
8580.0,1.0,0.0,12.0,6.0,0.0,4.0,1.0,1.0,0.2,0.2576,0.59,0.0,2.0,39.0,41.0,Winter
8581.0,1.0,0.0,12.0,7.0,0.0,4.0,1.0,1.0,0.18,0.2121,0.64,0.0896,2.0,104.0,106.0,Winter
8582.0,1.0,0.0,12.0,8.0,0.0,4.0,1.0,2.0,0.2,0.2576,0.64,0.0,3.0,207.0,210.0,Winter
8583.0,1.0,0.0,12.0,9.0,0.0,4.0,1.0,2.0,0.2,0.2121,0.64,0.1343,15.0,155.0,170.0,Winter
8584.0,1.0,0.0,12.0,10.0,0.0,4.0,1.0,2.0,0.22,0.2273,0.64,0.1642,13.0,97.0,110.0,Winter
8585.0,1.0,0.0,12.0,11.0,0.0,4.0,1.0,2.0,0.24,0.2576,0.6,0.0896,23.0,99.0,122.0,Winter
8586.0,1.0,0.0,12.0,12.0,0.0,4.0,1.0,2.0,0.26,0.2727,0.56,0.1045,12.0,118.0,130.0,Winter
8587.0,1.0,0.0,12.0,13.0,0.0,4.0,1.0,2.0,0.28,0.2879,0.52,0.1045,36.0,95.0,131.0,Winter
8588.0,1.0,0.0,12.0,14.0,0.0,4.0,1.0,2.0,0.3,0.3333,0.52,0.0,30.0,112.0,142.0,Winter
8589.0,1.0,0.0,12.0,15.0,0.0,4.0,1.0,2.0,0.3,0.3182,0.52,0.0896,27.0,150.0,177.0,Winter
8590.0,1.0,0.0,12.0,16.0,0.0,4.0,1.0,1.0,0.3,0.303,0.52,0.1642,22.0,155.0,177.0,Winter
8591.0,1.0,0.0,12.0,17.0,0.0,4.0,1.0,1.0,0.3,0.303,0.61,0.1642,14.0,226.0,240.0,Winter
8592.0,1.0,0.0,12.0,18.0,0.0,4.0,1.0,1.0,0.3,0.303,0.56,0.1343,15.0,192.0,207.0,Winter
8593.0,1.0,0.0,12.0,19.0,0.0,4.0,1.0,1.0,0.3,0.3182,0.56,0.1045,11.0,124.0,135.0,Winter
8594.0,1.0,0.0,12.0,20.0,0.0,4.0,1.0,1.0,0.28,0.2879,0.65,0.1045,8.0,88.0,96.0,Winter
8595.0,1.0,0.0,12.0,21.0,0.0,4.0,1.0,2.0,0.28,0.2879,0.61,0.1343,8.0,60.0,68.0,Winter
8596.0,1.0,0.0,12.0,22.0,0.0,4.0,1.0,1.0,0.28,0.2879,0.65,0.1343,7.0,48.0,55.0,Winter
8597.0,1.0,0.0,12.0,23.0,0.0,4.0,1.0,1.0,0.3,0.303,0.65,0.1642,1.0,44.0,45.0,Winter
8598.0,1.0,0.0,12.0,0.0,0.0,5.0,1.0,1.0,0.28,0.2879,0.7,0.1343,4.0,26.0,30.0,Winter
8599.0,1.0,0.0,12.0,1.0,0.0,5.0,1.0,1.0,0.26,0.2879,0.65,0.0896,9.0,11.0,20.0,Winter
8600.0,1.0,0.0,12.0,2.0,0.0,5.0,1.0,1.0,0.24,0.2576,0.7,0.1045,2.0,10.0,12.0,Winter
8601.0,1.0,0.0,12.0,3.0,0.0,5.0,1.0,1.0,0.24,0.2576,0.7,0.1045,0.0,6.0,6.0,Winter
8602.0,1.0,0.0,12.0,4.0,0.0,5.0,1.0,1.0,0.24,0.2576,0.7,0.0896,0.0,2.0,2.0,Winter
8603.0,1.0,0.0,12.0,5.0,0.0,5.0,1.0,1.0,0.22,0.2576,0.75,0.0896,0.0,10.0,10.0,Winter
8604.0,1.0,0.0,12.0,6.0,0.0,5.0,1.0,1.0,0.24,0.2576,0.7,0.0896,1.0,31.0,32.0,Winter
8605.0,1.0,0.0,12.0,7.0,0.0,5.0,1.0,1.0,0.24,0.2576,0.75,0.0896,3.0,92.0,95.0,Winter
8606.0,1.0,0.0,12.0,8.0,0.0,5.0,1.0,2.0,0.24,0.2576,0.75,0.0896,12.0,193.0,205.0,Winter
8607.0,1.0,0.0,12.0,9.0,0.0,5.0,1.0,1.0,0.26,0.303,0.75,0.0,19.0,175.0,194.0,Winter
8608.0,1.0,0.0,12.0,10.0,0.0,5.0,1.0,1.0,0.3,0.2879,0.65,0.2537,10.0,108.0,118.0,Winter
8609.0,1.0,0.0,12.0,11.0,0.0,5.0,1.0,1.0,0.32,0.3182,0.66,0.194,45.0,126.0,171.0,Winter
8610.0,1.0,0.0,12.0,12.0,0.0,5.0,1.0,1.0,0.32,0.3333,0.57,0.1343,38.0,159.0,197.0,Winter
8611.0,1.0,0.0,12.0,13.0,0.0,5.0,1.0,2.0,0.36,0.3485,0.53,0.1343,53.0,154.0,207.0,Winter
8612.0,1.0,0.0,12.0,14.0,0.0,5.0,1.0,2.0,0.4,0.4091,0.47,0.0896,67.0,178.0,245.0,Winter
8613.0,1.0,0.0,12.0,15.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.44,0.0,56.0,236.0,292.0,Winter
8614.0,1.0,0.0,12.0,16.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.47,0.194,36.0,247.0,283.0,Winter
8615.0,1.0,0.0,12.0,17.0,0.0,5.0,1.0,1.0,0.38,0.3939,0.54,0.1642,54.0,188.0,242.0,Winter
8616.0,1.0,0.0,12.0,18.0,0.0,5.0,1.0,1.0,0.36,0.3485,0.62,0.1343,19.0,163.0,182.0,Winter
8617.0,1.0,0.0,12.0,19.0,0.0,5.0,1.0,2.0,0.34,0.303,0.49,0.4179,16.0,96.0,112.0,Winter
8618.0,1.0,0.0,12.0,20.0,0.0,5.0,1.0,2.0,0.34,0.3485,0.66,0.1045,16.0,75.0,91.0,Winter
8619.0,1.0,0.0,12.0,21.0,0.0,5.0,1.0,2.0,0.36,0.3636,0.66,0.1045,11.0,84.0,95.0,Winter
8620.0,1.0,0.0,12.0,22.0,0.0,5.0,1.0,2.0,0.34,0.3333,0.71,0.1642,7.0,78.0,85.0,Winter
8621.0,1.0,0.0,12.0,23.0,0.0,5.0,1.0,2.0,0.36,0.3333,0.66,0.2537,13.0,60.0,73.0,Winter
8622.0,1.0,0.0,12.0,0.0,0.0,6.0,0.0,2.0,0.38,0.3939,0.62,0.3284,7.0,37.0,44.0,Winter
8623.0,1.0,0.0,12.0,1.0,0.0,6.0,0.0,2.0,0.4,0.4091,0.62,0.2836,4.0,31.0,35.0,Winter
8624.0,1.0,0.0,12.0,2.0,0.0,6.0,0.0,2.0,0.4,0.4091,0.62,0.2836,1.0,27.0,28.0,Winter
8625.0,1.0,0.0,12.0,3.0,0.0,6.0,0.0,2.0,0.4,0.4091,0.62,0.2836,1.0,17.0,18.0,Winter
8626.0,1.0,0.0,12.0,4.0,0.0,6.0,0.0,1.0,0.38,0.3939,0.71,0.2239,1.0,9.0,10.0,Winter
8627.0,1.0,0.0,12.0,5.0,0.0,6.0,0.0,2.0,0.36,0.3485,0.76,0.2239,1.0,0.0,1.0,Winter
8628.0,1.0,0.0,12.0,6.0,0.0,6.0,0.0,2.0,0.4,0.4091,0.71,0.0896,1.0,5.0,6.0,Winter
8629.0,1.0,0.0,12.0,7.0,0.0,6.0,0.0,3.0,0.38,0.3939,0.76,0.0,6.0,13.0,19.0,Winter
8630.0,1.0,0.0,12.0,8.0,0.0,6.0,0.0,1.0,0.34,0.3333,0.81,0.1343,7.0,42.0,49.0,Winter
8631.0,1.0,0.0,12.0,9.0,0.0,6.0,0.0,1.0,0.38,0.3939,0.76,0.0,18.0,72.0,90.0,Winter
8632.0,1.0,0.0,12.0,10.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.76,0.1642,20.0,108.0,128.0,Winter
8633.0,1.0,0.0,12.0,11.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.71,0.1642,65.0,152.0,217.0,Winter
8634.0,1.0,0.0,12.0,12.0,0.0,6.0,0.0,1.0,0.52,0.5,0.39,0.2985,93.0,180.0,273.0,Winter
8635.0,1.0,0.0,12.0,13.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.42,0.4775,108.0,205.0,313.0,Winter
8636.0,1.0,0.0,12.0,14.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.51,0.3284,114.0,185.0,300.0,Winter
8637.0,1.0,0.0,12.0,15.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.47,0.4775,89.0,164.0,253.0,Winter
8638.0,1.0,0.0,12.0,16.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.51,0.3881,52.0,143.0,195.0,Winter
8639.0,1.0,0.0,12.0,17.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.194,28.0,101.0,129.0,Winter
8640.0,1.0,0.0,12.0,18.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.1343,13.0,80.0,93.0,Winter
8641.0,1.0,0.0,12.0,19.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.2239,19.0,73.0,92.0,Winter
8642.0,1.0,0.0,12.0,20.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.2239,8.0,63.0,71.0,Winter
8643.0,1.0,0.0,12.0,21.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.58,0.194,2.0,50.0,52.0,Winter
8644.0,1.0,0.0,12.0,22.0,0.0,6.0,0.0,1.0,0.38,0.3939,0.62,0.1343,2.0,36.0,38.0,Winter
8645.0,1.0,0.0,12.0,23.0,0.0,6.0,0.0,1.0,0.36,0.3788,0.66,0.0,4.0,27.0,31.0,Winter
8646.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36,0.3788,0.66,0.0,5.0,43.0,48.0,Winter
8647.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.36,0.3485,0.66,0.1343,15.0,78.0,93.0,Winter
8648.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.32,0.3485,0.76,0.0,16.0,59.0,75.0,Winter
8649.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.3,0.3333,0.81,0.0,11.0,41.0,52.0,Winter
8650.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.28,0.303,0.81,0.0896,0.0,8.0,8.0,Winter
8651.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.28,0.2879,0.81,0.1045,0.0,5.0,5.0,Winter
8652.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.26,0.2727,0.93,0.1343,1.0,1.0,2.0,Winter
8653.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.26,0.2576,0.93,0.1642,1.0,6.0,7.0,Winter
8654.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,0.26,0.2727,0.87,0.1045,4.0,10.0,14.0,Winter
8655.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.26,0.2727,0.93,0.1045,13.0,27.0,40.0,Winter
8656.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.3,0.3182,0.81,0.1045,18.0,52.0,70.0,Winter
8657.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.34,0.3333,0.76,0.1343,40.0,98.0,138.0,Winter
8658.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.62,0.2836,58.0,143.0,201.0,Winter
8659.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.58,0.2836,82.0,141.0,223.0,Winter
8660.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,1.0,0.44,0.4394,0.54,0.2985,114.0,147.0,267.0,Winter
8661.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.51,0.2985,101.0,164.0,265.0,Winter
8662.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,2.0,0.44,0.4394,0.54,0.2985,68.0,147.0,215.0,Winter
8663.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,2.0,0.48,0.4697,0.48,0.1642,36.0,75.0,111.0,Winter
8664.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,3.0,0.46,0.4545,0.59,0.2537,25.0,81.0,106.0,Winter
8665.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,3.0,0.42,0.4242,0.67,0.3881,20.0,85.0,105.0,Winter
8666.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,2.0,0.44,0.4394,0.62,0.2985,25.0,58.0,83.0,Winter
8667.0,1.0,1.0,1.0,21.0,0.0,0.0,0.0,2.0,0.44,0.4394,0.67,0.2537,10.0,61.0,71.0,Winter
8668.0,1.0,1.0,1.0,22.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.55,0.4179,13.0,53.0,66.0,Winter
8669.0,1.0,1.0,1.0,23.0,0.0,0.0,0.0,1.0,0.44,0.4394,0.51,0.2985,4.0,25.0,29.0,Winter
8670.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4,0.4091,0.4,0.4627,8.0,31.0,39.0,Winter
8671.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.36,0.3333,0.43,0.4179,1.0,11.0,12.0,Winter
8672.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.36,0.3182,0.34,0.4478,1.0,6.0,7.0,Winter
8673.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.28,0.2576,0.45,0.3284,0.0,4.0,4.0,Winter
8674.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.28,0.2576,0.45,0.3284,1.0,3.0,4.0,Winter
8675.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,0.26,0.2273,0.41,0.3881,0.0,14.0,14.0,Winter
8676.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,0.24,0.2121,0.32,0.3881,0.0,16.0,16.0,Winter
8677.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,0.24,0.2273,0.35,0.2537,2.0,51.0,53.0,Winter
8678.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,0.24,0.2576,0.35,0.0,15.0,53.0,68.0,Winter
8679.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,0.26,0.2424,0.35,0.2836,20.0,89.0,109.0,Winter
8680.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.26,0.2121,0.35,0.4775,33.0,142.0,175.0,Winter
8681.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,1.0,0.28,0.2727,0.36,0.2537,41.0,161.0,202.0,Winter
8682.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,1.0,0.3,0.2727,0.36,0.2985,26.0,150.0,176.0,Winter
8683.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,1.0,0.3,0.2727,0.36,0.4179,10.0,141.0,151.0,Winter
8684.0,1.0,1.0,1.0,15.0,0.0,1.0,0.0,1.0,0.28,0.2424,0.38,0.4478,29.0,139.0,168.0,Winter
8685.0,1.0,1.0,1.0,16.0,0.0,1.0,0.0,1.0,0.26,0.2273,0.35,0.4179,10.0,144.0,154.0,Winter
8686.0,1.0,1.0,1.0,17.0,0.0,1.0,0.0,1.0,0.26,0.2273,0.35,0.3881,17.0,136.0,153.0,Winter
8687.0,1.0,1.0,1.0,18.0,0.0,1.0,0.0,1.0,0.26,0.2424,0.33,0.2537,13.0,113.0,126.0,Winter
8688.0,1.0,1.0,1.0,19.0,0.0,1.0,0.0,1.0,0.24,0.2273,0.38,0.2239,4.0,89.0,93.0,Winter
8689.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,1.0,0.24,0.2273,0.41,0.2239,5.0,83.0,88.0,Winter
8690.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,2.0,0.24,0.2121,0.41,0.3284,3.0,63.0,66.0,Winter
8691.0,1.0,1.0,1.0,22.0,0.0,1.0,0.0,2.0,0.22,0.2121,0.44,0.2836,3.0,36.0,39.0,Winter
8692.0,1.0,1.0,1.0,23.0,0.0,1.0,0.0,1.0,0.22,0.2121,0.44,0.2537,2.0,32.0,34.0,Winter
8693.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.2,0.197,0.51,0.2537,0.0,13.0,13.0,Winter
8694.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.18,0.1818,0.55,0.2239,1.0,5.0,6.0,Winter
8695.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.18,0.1667,0.51,0.2537,0.0,3.0,3.0,Winter
8696.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.16,0.1364,0.55,0.2836,0.0,2.0,2.0,Winter
8697.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,0.16,0.1515,0.55,0.2537,0.0,5.0,5.0,Winter
8698.0,1.0,1.0,1.0,5.0,0.0,2.0,1.0,1.0,0.14,0.1364,0.54,0.194,0.0,12.0,12.0,Winter
8699.0,1.0,1.0,1.0,6.0,0.0,2.0,1.0,1.0,0.14,0.1212,0.59,0.2836,4.0,81.0,85.0,Winter
8700.0,1.0,1.0,1.0,7.0,0.0,2.0,1.0,1.0,0.14,0.1212,0.59,0.2537,2.0,168.0,170.0,Winter
8701.0,1.0,1.0,1.0,8.0,0.0,2.0,1.0,1.0,0.16,0.1364,0.55,0.2836,5.0,349.0,354.0,Winter
8702.0,1.0,1.0,1.0,9.0,0.0,2.0,1.0,1.0,0.16,0.1364,0.5,0.2836,8.0,145.0,153.0,Winter
8703.0,1.0,1.0,1.0,10.0,0.0,2.0,1.0,1.0,0.16,0.1212,0.47,0.4627,5.0,55.0,60.0,Winter
8704.0,1.0,1.0,1.0,11.0,0.0,2.0,1.0,1.0,0.18,0.1364,0.37,0.4775,12.0,63.0,75.0,Winter
8705.0,1.0,1.0,1.0,12.0,0.0,2.0,1.0,1.0,0.18,0.1364,0.37,0.4775,4.0,70.0,74.0,Winter
8706.0,1.0,1.0,1.0,13.0,0.0,2.0,1.0,1.0,0.18,0.1212,0.34,0.4775,5.0,68.0,73.0,Winter
8707.0,1.0,1.0,1.0,14.0,0.0,2.0,1.0,1.0,0.16,0.1212,0.43,0.4775,7.0,72.0,79.0,Winter
8708.0,1.0,1.0,1.0,15.0,0.0,2.0,1.0,1.0,0.16,0.1212,0.37,0.4179,9.0,68.0,77.0,Winter
8709.0,1.0,1.0,1.0,16.0,0.0,2.0,1.0,1.0,0.14,0.0909,0.39,0.4775,7.0,129.0,136.0,Winter
8710.0,1.0,1.0,1.0,17.0,0.0,2.0,1.0,1.0,0.14,0.1061,0.26,0.4627,4.0,241.0,245.0,Winter
8711.0,1.0,1.0,1.0,18.0,0.0,2.0,1.0,1.0,0.14,0.0909,0.26,0.4775,10.0,214.0,224.0,Winter
8712.0,1.0,1.0,1.0,19.0,0.0,2.0,1.0,1.0,0.12,0.0909,0.28,0.4179,4.0,152.0,156.0,Winter
8713.0,1.0,1.0,1.0,20.0,0.0,2.0,1.0,1.0,0.12,0.1212,0.33,0.2537,0.0,115.0,115.0,Winter
8714.0,1.0,1.0,1.0,21.0,0.0,2.0,1.0,1.0,0.1,0.1061,0.36,0.2239,2.0,66.0,68.0,Winter
8715.0,1.0,1.0,1.0,22.0,0.0,2.0,1.0,1.0,0.1,0.1061,0.46,0.2537,0.0,33.0,33.0,Winter
8716.0,1.0,1.0,1.0,23.0,0.0,2.0,1.0,1.0,0.1,0.0758,0.46,0.3881,0.0,18.0,18.0,Winter
8717.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.08,0.0606,0.42,0.3284,0.0,9.0,9.0,Winter
8718.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.04,0.0303,0.38,0.2985,0.0,3.0,3.0,Winter
8719.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,0.02,0.0152,0.34,0.2836,0.0,1.0,1.0,Winter
